customer_id,signup_date,age,gender,city,education_level,employment_status,monthly_income,monthly_bill,internet_usage_gb,call_minutes,contract_type,support_tickets,customer_feedback,churn
11024,2021-10-20,49,Female,Gujranwala,Secondary,Self-Employed,22017.0,11357.0,27.3,109.0,12-Month,0,Internet speed is very slow,0
11025,2021-10-21,29,Female,Lahore,Bachelor,Employed,20697.0,2872.0,30.2,456.0,Monthly,0,Network quality is good overall,0
11026,2021-10-22,40,Female,Peshawar,PhD,Unemployed,39684.0,8724.0,22.8,177.0,6-Month,2,Too expensive compared to competitors,0
11027,2021-10-23,18,Male,Karachi,PhD,Employed,27406.0,4669.0,12.0,111.0,6-Month,1,Satisfied with the service,0
11028,2021-10-24,39,Female,Rawalpindi,Bachelor,Employed,7505.0,3506.0,6.8,244.0,12-Month,2,Billing issues occurred multiple times,1
11029,2021-10-25,61,Female,Karachi,Bachelor,Self-Employed,35502.0,4427.0,27.0,153.0,12-Month,1,Coverage is poor in my location,0
11030,2021-10-26,19,Male,Hyderabad,Master,Employed,13810.0,14745.0,13.2,197.0,12-Month,1,Satisfied with the service,1
11031,2021-10-27,32,Male,Sialkot,Bachelor,Student,22297.0,12499.0,7.7,347.0,Monthly,1,Coverage is poor in my location,1
11032,2021-10-28,36,Male,Peshawar,Master,Employed,19797.0,3642.0,21.9,20.0,6-Month,0,Satisfied with the service,0
11033,2021-10-29,53,Male,Hyderabad,Secondary,Employed,17512.0,3744.0,15.8,93.0,Monthly,0,Customer support was helpful,0
11034,2021-10-30,28,Male,Gujranwala,Secondary,Employed,25914.0,6074.0,14.6,106.0,12-Month,1,Too expensive compared to competitors,0
11035,2021-10-31,52,Male,Rawalpindi,Bachelor,Student,49330.0,10403.0,13.4,357.0,Monthly,1,Happy with data packages,0
11036,2021-11-01,67,Male,Hyderabad,Bachelor,Retired,67703.0,3743.0,40.4,156.0,Monthly,0,Service is unreliable during peak hours,0
11037,2021-11-02,24,Male,Karachi,Master,Self-Employed,26692.0,2639.0,34.6,116.0,Monthly,0,Coverage is poor in my location,0
11038,2021-11-03,28,Female,Multan,Bachelor,Employed,14534.0,6866.0,20.2,169.0,12-Month,0,Satisfied with the service,0
11039,2021-11-04,64,Female,Karachi,Bachelor,Student,37302.0,2430.0,7.4,152.0,Monthly,1,Coverage is poor in my location,0
11040,2021-11-05,44,Female,Gujranwala,Secondary,Retired,12963.0,9642.0,30.7,202.0,12-Month,3,Service is unreliable during peak hours,1
11041,2021-11-06,64,Female,Karachi,Secondary,Self-Employed,24910.0,3146.0,14.7,301.0,Monthly,2,Internet speed is very slow,1
11042,2021-11-07,32,Female,Lahore,Primary,Self-Employed,50500.0,3325.0,20.6,79.0,12-Month,1,Coverage is poor in my location,0
11043,2021-11-08,25,Male,Quetta,Bachelor,Student,25097.0,1068.0,50.2,203.0,12-Month,0,Network quality is good overall,0
11044,2021-11-09,47,Female,Quetta,Primary,Retired,20142.0,7395.0,15.7,156.0,Monthly,2,Frequent call drops in my area,1
11045,2021-11-10,48,Female,Faisalabad,Master,Employed,58735.0,9954.0,14.6,299.0,12-Month,0,Customer support was helpful,0
11046,2021-11-11,60,Female,Faisalabad,PhD,Student,12445.0,4080.0,5.9,498.0,6-Month,1,Coverage is poor in my location,0
11047,2021-11-12,63,Male,Quetta,Bachelor,Employed,13315.0,2684.0,43.6,243.0,6-Month,1,Internet speed is very slow,0
11048,2021-11-13,42,Male,Peshawar,Bachelor,Self-Employed,24313.0,4823.0,16.1,204.0,Monthly,1,Satisfied with the service,0
11049,2021-11-14,62,Female,Gujranwala,Bachelor,Student,39587.0,4126.0,22.0,123.0,Monthly,3,Network quality is good overall,1
11050,2021-11-15,26,Male,Multan,Bachelor,Employed,32455.0,4091.0,25.4,195.0,12-Month,1,Frequent call drops in my area,0
11051,2021-11-16,43,Male,Gujranwala,Bachelor,Student,49980.0,4098.0,19.2,97.0,Monthly,1,Service is unreliable during peak hours,0
11052,2021-11-17,49,Male,Rawalpindi,Master,Unemployed,15202.0,3660.0,6.7,29.0,Monthly,2,Internet speed is very slow,1
11053,2021-11-18,59,Female,Rawalpindi,Secondary,Student,54203.0,1664.0,20.7,118.0,Monthly,2,Customer support was helpful,1
11054,2021-11-19,60,Male,Hyderabad,Master,Employed,29045.0,3641.0,8.3,499.0,Monthly,1,Too expensive compared to competitors,0
11055,2021-11-20,42,Female,Rawalpindi,Bachelor,Unemployed,24296.0,17329.0,54.5,322.0,6-Month,0,Network quality is good overall,0
11056,2021-11-21,32,Female,Gujranwala,PhD,Employed,45008.0,1116.0,12.3,147.0,Monthly,2,Coverage is poor in my location,1
11057,2021-11-22,53,Female,Multan,Bachelor,Unemployed,11232.0,3528.0,26.2,148.0,6-Month,2,Satisfied with the service,0
11058,2021-11-23,33,Female,Hyderabad,Bachelor,Employed,132814.0,8643.0,10.1,361.0,6-Month,2,Too expensive compared to competitors,0
11059,2021-11-24,28,Male,Gujranwala,Bachelor,Unemployed,9394.0,3375.0,22.4,341.0,Monthly,2,Satisfied with the service,1
11060,2021-11-25,51,Male,Multan,Bachelor,Self-Employed,39003.0,5221.0,28.2,139.0,6-Month,2,Billing issues occurred multiple times,0
11061,2021-11-26,28,Female,Faisalabad,Secondary,Unemployed,55544.0,4022.0,12.7,48.0,Monthly,2,Frequent call drops in my area,1
11062,2021-11-27,60,Male,Multan,Bachelor,Retired,17507.0,10678.0,12.1,318.0,12-Month,4,Too expensive compared to competitors,1
11063,2021-11-28,66,Male,Islamabad,Bachelor,Student,33666.0,3674.0,26.6,140.0,6-Month,1,Satisfied with the service,0
11064,2021-11-29,45,Male,Lahore,Bachelor,Retired,42829.0,6258.0,13.6,266.0,12-Month,1,Service is unreliable during peak hours,0
11065,2021-11-30,62,Male,Quetta,PhD,Employed,48309.0,3980.0,2.3,401.0,Monthly,0,Customer support was helpful,1
11066,2021-12-01,67,Female,Hyderabad,Master,Self-Employed,51233.0,2348.0,32.7,283.0,Monthly,1,Happy with data packages,0
11067,2021-12-02,47,Male,Hyderabad,PhD,Self-Employed,15601.0,2248.0,41.8,97.0,Monthly,4,Coverage is poor in my location,1
11068,2021-12-03,49,Female,Quetta,Bachelor,Employed,28508.0,2445.0,23.9,149.0,6-Month,1,Billing issues occurred multiple times,0
11069,2021-12-04,26,Male,Islamabad,Primary,Self-Employed,12651.0,8962.0,17.9,173.0,Monthly,1,Too expensive compared to competitors,1
11070,2021-12-05,61,Female,Hyderabad,Bachelor,Employed,6652.0,3888.0,32.9,124.0,Monthly,2,Internet speed is very slow,1
11071,2021-12-06,66,Male,Multan,Bachelor,Self-Employed,42244.0,9671.0,18.0,154.0,6-Month,0,Coverage is poor in my location,0
11072,2021-12-07,26,Female,Hyderabad,Master,Employed,31024.0,1527.0,21.6,164.0,12-Month,1,Coverage is poor in my location,0
11073,2021-12-08,41,Female,Hyderabad,Bachelor,Student,17792.0,7753.0,13.2,149.0,Monthly,1,Coverage is poor in my location,1
11074,2021-12-09,54,Male,Peshawar,Master,Student,22006.0,11084.0,31.6,222.0,6-Month,0,Frequent call drops in my area,0
11075,2021-12-10,34,Male,Peshawar,Bachelor,Self-Employed,76027.0,3325.0,60.9,131.0,Monthly,1,Coverage is poor in my location,0
11076,2021-12-11,23,Male,Quetta,Secondary,Employed,34131.0,7613.0,6.9,254.0,Monthly,2,Customer support was helpful,1
11077,2021-12-12,49,Female,Peshawar,Secondary,Retired,13672.0,10528.0,31.7,26.0,Monthly,1,Coverage is poor in my location,1
11078,2021-12-13,60,Female,Karachi,Secondary,Employed,31958.0,4374.0,34.0,256.0,12-Month,3,Billing issues occurred multiple times,1
11079,2021-12-14,30,Female,Multan,Master,Student,41755.0,3664.0,20.8,120.0,12-Month,0,Service is unreliable during peak hours,0
11080,2021-12-15,62,Male,Quetta,Master,Unemployed,26665.0,9294.0,22.2,284.0,12-Month,3,Coverage is poor in my location,1
11081,2021-12-16,37,Male,Quetta,Master,Student,11268.0,2012.0,20.9,173.0,12-Month,2,Service is unreliable during peak hours,0
11082,2021-12-17,21,Female,Hyderabad,Bachelor,Employed,24708.0,3239.0,12.5,106.0,12-Month,2,Network quality is good overall,0
11083,2021-12-18,30,Male,Islamabad,Secondary,Employed,14930.0,4638.0,29.1,170.0,12-Month,3,Service is unreliable during peak hours,1
11084,2021-12-19,56,Male,Quetta,Secondary,Employed,21618.0,3792.0,63.0,204.0,Monthly,1,Too expensive compared to competitors,0
11085,2021-12-20,67,Female,Islamabad,Bachelor,Unemployed,44963.0,1306.0,10.1,215.0,Monthly,2,Too expensive compared to competitors,1
11086,2021-12-21,67,Male,Rawalpindi,Master,Employed,17886.0,10447.0,16.0,170.0,Monthly,1,Happy with data packages,1
11087,2021-12-22,30,Male,Lahore,Secondary,Retired,13476.0,2508.0,16.0,205.0,12-Month,1,Too expensive compared to competitors,0
11088,2021-12-23,52,Female,Quetta,Bachelor,Unemployed,27709.0,7096.0,5.7,302.0,6-Month,0,Happy with data packages,0
11089,2021-12-24,66,Male,Islamabad,Bachelor,Unemployed,38695.0,3344.0,1.1,363.0,12-Month,1,Coverage is poor in my location,0
11090,2021-12-25,23,Female,Quetta,Bachelor,Employed,42496.0,8980.0,47.2,258.0,Monthly,2,Service is unreliable during peak hours,1
11091,2021-12-26,34,Female,Islamabad,Master,Employed,18429.0,9524.0,10.6,48.0,6-Month,3,Internet speed is very slow,1
11092,2021-12-27,53,Female,Lahore,Secondary,Employed,21728.0,1946.0,18.9,407.0,6-Month,1,Happy with data packages,0
11093,2021-12-28,22,Male,Islamabad,Bachelor,Unemployed,27364.0,3894.0,11.1,190.0,6-Month,2,Customer support was helpful,0
11094,2021-12-29,44,Male,Peshawar,Bachelor,Retired,12334.0,4158.0,4.3,447.0,Monthly,1,Happy with data packages,1
11095,2021-12-30,63,Female,Gujranwala,Master,Employed,16902.0,2385.0,18.9,166.0,Monthly,1,Coverage is poor in my location,0
11096,2021-12-31,35,Male,Karachi,Bachelor,Employed,26305.0,2608.0,14.4,259.0,6-Month,0,Too expensive compared to competitors,0
11097,2022-01-01,69,Female,Karachi,Bachelor,Employed,29334.0,6326.0,16.2,153.0,12-Month,2,Customer support was helpful,0
11098,2022-01-02,58,Male,Rawalpindi,Bachelor,Employed,27275.0,3416.0,24.8,92.0,Monthly,1,Happy with data packages,0
11099,2022-01-03,39,Female,Peshawar,PhD,Self-Employed,22581.0,6113.0,7.4,138.0,12-Month,2,Frequent call drops in my area,0
11100,2022-01-04,22,Male,Multan,Bachelor,Employed,9704.0,4423.0,23.5,162.0,Monthly,2,Coverage is poor in my location,1
11101,2022-01-05,36,Male,Islamabad,Bachelor,Student,13959.0,2159.0,10.2,131.0,12-Month,1,Frequent call drops in my area,0
11102,2022-01-06,51,Female,Hyderabad,Primary,Student,34329.0,7312.0,17.3,252.0,6-Month,1,Satisfied with the service,0
11103,2022-01-07,21,Male,Quetta,Bachelor,Self-Employed,58764.0,2881.0,11.2,45.0,12-Month,2,Coverage is poor in my location,0
11104,2022-01-08,32,Male,Quetta,Bachelor,Unemployed,53775.0,2427.0,15.4,120.0,6-Month,2,Customer support was helpful,0
11105,2022-01-09,21,Female,Peshawar,Master,Student,16326.0,2607.0,9.7,184.0,Monthly,2,Satisfied with the service,1
11106,2022-01-10,67,Female,Lahore,Primary,Self-Employed,27051.0,4022.0,5.1,88.0,Monthly,2,Happy with data packages,1
11107,2022-01-11,24,Female,Karachi,Master,Employed,34218.0,7054.0,35.6,60.0,6-Month,2,Coverage is poor in my location,0
11108,2022-01-12,40,Male,Islamabad,Master,Student,22687.0,6029.0,34.1,86.0,6-Month,2,Customer support was helpful,0
11109,2022-01-13,47,Female,Lahore,Primary,Self-Employed,32101.0,4721.0,16.3,257.0,12-Month,0,Coverage is poor in my location,0
11110,2022-01-14,25,Female,Hyderabad,Primary,Self-Employed,11747.0,5871.0,10.7,219.0,Monthly,3,Service is unreliable during peak hours,1
11111,2022-01-15,19,Female,Gujranwala,Master,Student,41372.0,3926.0,21.9,151.0,Monthly,0,Network quality is good overall,0
11112,2022-01-16,31,Female,Sialkot,Primary,Self-Employed,29031.0,4829.0,20.8,379.0,Monthly,1,Frequent call drops in my area,0
11113,2022-01-17,37,Male,Rawalpindi,Secondary,Employed,23196.0,3508.0,48.2,125.0,6-Month,1,Too expensive compared to competitors,0
11114,2022-01-18,56,Male,Quetta,Secondary,Student,33487.0,3933.0,22.9,335.0,6-Month,2,Too expensive compared to competitors,0
11115,2022-01-19,22,Male,Gujranwala,Bachelor,Student,8585.0,2393.0,5.7,230.0,Monthly,0,Frequent call drops in my area,0
11116,2022-01-20,34,Female,Rawalpindi,Bachelor,Self-Employed,27548.0,1380.0,52.6,31.0,Monthly,1,Too expensive compared to competitors,0
11117,2022-01-21,54,Female,Sialkot,Master,Employed,19214.0,6505.0,8.4,412.0,Monthly,2,Billing issues occurred multiple times,1
11118,2022-01-22,29,Male,Faisalabad,Bachelor,Employed,10520.0,7196.0,16.8,151.0,6-Month,1,Billing issues occurred multiple times,0
11119,2022-01-23,37,Male,Lahore,Bachelor,Employed,35194.0,4362.0,23.4,131.0,12-Month,2,Billing issues occurred multiple times,0
11120,2022-01-24,26,Male,Sialkot,Master,Retired,16079.0,9911.0,11.2,311.0,12-Month,1,Internet speed is very slow,0
11121,2022-01-25,52,Female,Gujranwala,Bachelor,Unemployed,46569.0,5496.0,19.6,192.0,Monthly,0,Too expensive compared to competitors,0
11122,2022-01-26,33,Female,Hyderabad,Secondary,Retired,13178.0,7300.0,12.9,274.0,Monthly,1,Coverage is poor in my location,1
11123,2022-01-27,58,Male,Quetta,Master,Employed,22314.0,8740.0,22.4,354.0,Monthly,1,Internet speed is very slow,1
11124,2022-01-28,44,Male,Lahore,Secondary,Student,32326.0,5569.0,39.4,89.0,Monthly,3,Too expensive compared to competitors,1
11125,2022-01-29,21,Female,Hyderabad,Primary,Self-Employed,26666.0,6715.0,14.7,62.0,Monthly,1,Too expensive compared to competitors,1
11126,2022-01-30,43,Female,Multan,Bachelor,Unemployed,33642.0,5761.0,28.1,48.0,12-Month,3,Too expensive compared to competitors,1
11127,2022-01-31,46,Female,Gujranwala,Secondary,Employed,42835.0,4017.0,33.9,194.0,6-Month,0,Frequent call drops in my area,0
11128,2022-02-01,20,Female,Faisalabad,Secondary,Retired,28358.0,2338.0,13.1,69.0,12-Month,1,Network quality is good overall,0
11129,2022-02-02,51,Male,Faisalabad,Primary,Employed,26376.0,3758.0,67.3,92.0,Monthly,0,Billing issues occurred multiple times,0
11130,2022-02-03,59,Male,Gujranwala,Bachelor,Employed,19401.0,3533.0,18.3,29.0,Monthly,0,Too expensive compared to competitors,0
11131,2022-02-04,61,Female,Rawalpindi,Secondary,Employed,24937.0,1285.0,43.0,83.0,6-Month,1,Service is unreliable during peak hours,0
11132,2022-02-05,48,Female,Faisalabad,Master,Employed,24188.0,4438.0,42.8,55.0,6-Month,2,Happy with data packages,0
11133,2022-02-06,40,Female,Multan,Secondary,Self-Employed,56890.0,2858.0,13.2,178.0,12-Month,1,Service is unreliable during peak hours,0
11134,2022-02-07,43,Male,Multan,Secondary,Self-Employed,27658.0,6274.0,34.8,185.0,Monthly,1,Network quality is good overall,0
11135,2022-02-08,59,Male,Islamabad,Bachelor,Employed,30103.0,3447.0,20.0,105.0,Monthly,2,Frequent call drops in my area,1
11136,2022-02-09,40,Male,Gujranwala,Primary,Self-Employed,13036.0,4800.0,15.9,178.0,12-Month,4,Satisfied with the service,1
11137,2022-02-10,61,Male,Peshawar,Primary,Employed,23084.0,11375.0,18.1,106.0,12-Month,3,Satisfied with the service,1
11138,2022-02-11,25,Female,Peshawar,Master,Student,96176.0,3685.0,9.6,122.0,6-Month,1,Too expensive compared to competitors,0
11139,2022-02-12,42,Female,Multan,Bachelor,Unemployed,60348.0,3351.0,24.7,144.0,Monthly,1,Frequent call drops in my area,0
11140,2022-02-13,49,Female,Karachi,Master,Retired,22604.0,4055.0,16.4,280.0,Monthly,3,Customer support was helpful,1
11141,2022-02-14,28,Male,Gujranwala,Bachelor,Unemployed,20654.0,1378.0,18.1,242.0,6-Month,0,Coverage is poor in my location,0
11142,2022-02-15,33,Female,Faisalabad,Secondary,Employed,66390.0,3008.0,15.9,53.0,Monthly,1,Customer support was helpful,0
11143,2022-02-16,65,Female,Quetta,PhD,Employed,42617.0,3719.0,46.4,252.0,Monthly,1,Network quality is good overall,0
11144,2022-02-17,49,Female,Quetta,Secondary,Self-Employed,15797.0,3150.0,8.2,236.0,Monthly,0,Internet speed is very slow,0
11145,2022-02-18,43,Female,Lahore,Bachelor,Employed,46309.0,3625.0,9.1,166.0,Monthly,0,Coverage is poor in my location,0
11146,2022-02-19,40,Female,Karachi,Secondary,Self-Employed,22940.0,11525.0,13.6,497.0,12-Month,1,Satisfied with the service,0
11147,2022-02-20,54,Male,Karachi,Bachelor,Self-Employed,14201.0,1903.0,9.9,190.0,Monthly,0,Service is unreliable during peak hours,0
11148,2022-02-21,40,Male,Faisalabad,Secondary,Retired,28166.0,5960.0,14.0,79.0,12-Month,0,Frequent call drops in my area,0
11149,2022-02-22,49,Male,Peshawar,Master,Student,21838.0,6775.0,48.9,359.0,Monthly,2,Satisfied with the service,1
11150,2022-02-23,48,Male,Peshawar,Bachelor,Employed,80475.0,4012.0,70.3,346.0,12-Month,1,Frequent call drops in my area,0
11151,2022-02-24,22,Male,Multan,Bachelor,Employed,22787.0,8769.0,12.3,118.0,Monthly,0,Customer support was helpful,0
11152,2022-02-25,23,Female,Rawalpindi,Bachelor,Student,22427.0,12503.0,34.4,233.0,12-Month,0,Coverage is poor in my location,0
11153,2022-02-26,46,Male,Faisalabad,Primary,Employed,13633.0,1918.0,15.4,196.0,12-Month,0,Customer support was helpful,0
11154,2022-02-27,54,Male,Islamabad,Master,Employed,53320.0,3626.0,16.5,70.0,Monthly,3,Internet speed is very slow,1
11155,2022-02-28,33,Female,Quetta,Secondary,Self-Employed,42600.0,2971.0,10.9,111.0,Monthly,4,Service is unreliable during peak hours,1
11156,2022-03-01,34,Female,Faisalabad,Master,Student,28565.0,2387.0,21.9,327.0,12-Month,1,Coverage is poor in my location,0
11157,2022-03-02,63,Female,Hyderabad,Primary,Employed,28073.0,7125.0,10.7,52.0,12-Month,0,Satisfied with the service,0
11158,2022-03-03,39,Male,Multan,Bachelor,Employed,33549.0,3613.0,22.0,125.0,Monthly,0,Frequent call drops in my area,0
11159,2022-03-04,20,Female,Faisalabad,Primary,Self-Employed,90225.0,3978.0,10.8,122.0,6-Month,1,Billing issues occurred multiple times,0
11160,2022-03-05,39,Female,Rawalpindi,Primary,Employed,18276.0,5166.0,24.2,308.0,Monthly,2,Coverage is poor in my location,1
11161,2022-03-06,47,Female,Hyderabad,Secondary,Employed,33848.0,8655.0,7.5,51.0,Monthly,2,Customer support was helpful,1
11162,2022-03-07,22,Female,Rawalpindi,Secondary,Self-Employed,71507.0,1854.0,41.2,91.0,6-Month,4,Coverage is poor in my location,1
11163,2022-03-08,64,Male,Gujranwala,Bachelor,Self-Employed,16426.0,2273.0,7.8,136.0,12-Month,2,Happy with data packages,0
11164,2022-03-09,39,Female,Karachi,Primary,Employed,28228.0,4869.0,30.7,165.0,12-Month,0,Frequent call drops in my area,0
11165,2022-03-10,63,Male,Sialkot,Secondary,Employed,15350.0,7359.0,20.6,225.0,Monthly,2,Billing issues occurred multiple times,1
11166,2022-03-11,67,Male,Gujranwala,Secondary,Employed,25229.0,7342.0,5.1,304.0,6-Month,3,Internet speed is very slow,1
11167,2022-03-12,25,Male,Islamabad,PhD,Employed,21835.0,7753.0,6.0,92.0,Monthly,0,Satisfied with the service,0
11168,2022-03-13,38,Female,Rawalpindi,Primary,Employed,49835.0,3070.0,10.1,175.0,Monthly,2,Frequent call drops in my area,1
11169,2022-03-14,38,Female,Karachi,Secondary,Employed,35410.0,1710.0,33.8,269.0,12-Month,1,Satisfied with the service,0
11170,2022-03-15,38,Male,Sialkot,Primary,Employed,19961.0,2728.0,15.3,166.0,Monthly,2,Too expensive compared to competitors,1
11171,2022-03-16,64,Female,Islamabad,Master,Employed,31417.0,7421.0,15.2,145.0,Monthly,1,Billing issues occurred multiple times,1
11172,2022-03-17,32,Male,Peshawar,Secondary,Unemployed,18185.0,4434.0,36.4,139.0,Monthly,2,Satisfied with the service,1
11173,2022-03-18,20,Female,Hyderabad,Bachelor,Self-Employed,33812.0,3743.0,12.9,125.0,Monthly,0,Service is unreliable during peak hours,0
11174,2022-03-19,65,Male,Islamabad,Master,Student,52014.0,9341.0,28.0,120.0,Monthly,1,Customer support was helpful,0
11175,2022-03-20,26,Male,Rawalpindi,Master,Employed,31943.0,5781.0,43.2,121.0,12-Month,0,Frequent call drops in my area,0
11176,2022-03-21,25,Female,Lahore,Bachelor,Student,34326.0,4951.0,12.1,327.0,6-Month,0,Satisfied with the service,0
11177,2022-03-22,40,Female,Peshawar,Master,Self-Employed,44429.0,11477.0,24.2,108.0,Monthly,0,Service is unreliable during peak hours,0
11178,2022-03-23,56,Male,Quetta,Bachelor,Student,31439.0,8789.0,26.0,212.0,Monthly,2,Customer support was helpful,1
11179,2022-03-24,31,Female,Sialkot,Secondary,Employed,35587.0,3191.0,17.6,256.0,6-Month,2,Service is unreliable during peak hours,0
11180,2022-03-25,31,Female,Quetta,Secondary,Self-Employed,16827.0,3855.0,30.2,150.0,6-Month,0,Network quality is good overall,0
11181,2022-03-26,42,Female,Multan,Master,Student,10969.0,3309.0,15.9,305.0,Monthly,1,Too expensive compared to competitors,1
11182,2022-03-27,32,Male,Faisalabad,Primary,Employed,36986.0,4202.0,12.1,156.0,6-Month,3,Frequent call drops in my area,1
11183,2022-03-28,34,Male,Islamabad,Master,Employed,37517.0,944.0,11.6,281.0,12-Month,0,Too expensive compared to competitors,0
11184,2022-03-29,24,Male,Sialkot,Primary,Retired,50771.0,5049.0,28.9,67.0,12-Month,0,Too expensive compared to competitors,0
11185,2022-03-30,46,Female,Sialkot,Master,Retired,15386.0,5290.0,12.9,70.0,Monthly,2,Satisfied with the service,1
11186,2022-03-31,68,Male,Rawalpindi,Secondary,Self-Employed,47922.0,4735.0,11.4,192.0,Monthly,1,Service is unreliable during peak hours,0
11187,2022-04-01,56,Female,Gujranwala,Master,Self-Employed,12751.0,2744.0,8.1,20.0,6-Month,0,Satisfied with the service,0
11188,2022-04-02,22,Female,Hyderabad,Bachelor,Student,30640.0,5563.0,9.2,166.0,12-Month,3,Customer support was helpful,1
11189,2022-04-03,65,Male,Multan,Bachelor,Employed,18522.0,7485.0,23.5,109.0,Monthly,2,Happy with data packages,1
11190,2022-04-04,64,Female,Multan,Bachelor,Unemployed,58828.0,6167.0,38.3,156.0,Monthly,0,Too expensive compared to competitors,0
11191,2022-04-05,57,Female,Hyderabad,Primary,Student,11571.0,9541.0,18.4,147.0,Monthly,1,Service is unreliable during peak hours,1
11192,2022-04-06,60,Male,Lahore,Bachelor,Employed,45012.0,1690.0,30.9,46.0,12-Month,1,Service is unreliable during peak hours,0
11193,2022-04-07,21,Male,Lahore,Master,Employed,7395.0,4996.0,15.9,103.0,12-Month,0,Happy with data packages,0
11194,2022-04-08,37,Male,Peshawar,Master,Employed,22749.0,8151.0,16.4,278.0,12-Month,0,Coverage is poor in my location,0
11195,2022-04-09,29,Female,Peshawar,Primary,Employed,20513.0,7796.0,17.0,166.0,Monthly,0,Billing issues occurred multiple times,0
11196,2022-04-10,48,Male,Gujranwala,Master,Employed,8193.0,10223.0,5.8,334.0,6-Month,1,Coverage is poor in my location,1
11197,2022-04-11,54,Male,Lahore,Bachelor,Student,32480.0,3320.0,9.9,47.0,Monthly,3,Too expensive compared to competitors,1
11198,2022-04-12,34,Male,Quetta,Primary,Student,42000.0,8147.0,33.0,96.0,12-Month,1,Too expensive compared to competitors,0
11199,2022-04-13,20,Male,Multan,Secondary,Employed,80554.0,8427.0,14.4,157.0,Monthly,1,Service is unreliable during peak hours,0
11200,2022-04-14,28,Male,Quetta,Bachelor,Employed,49647.0,4074.0,16.0,126.0,12-Month,1,Service is unreliable during peak hours,0
